Time - Plot 0	Amplitude - Plot 0	
8.032E-6	-4169	
8.04E-6	-3442	
8.048E-6	-5087	
8.056E-6	-5340	
8.064E-6	-2369	
8.072E-6	-4477	
8.08E-6	-4333	
8.088E-6	-3153	
8.096E-6	-3797	
8.104E-6	-4098	
8.112E-6	-3286	
8.12E-6	-2238	
8.128E-6	-4313	
8.136E-6	-3180	
8.144E-6	-3694	
8.152E-6	-5095	
8.16E-6	-4301	
8.168E-6	-2990	
8.176E-6	-2464	
8.184E-6	-2136	
8.192E-6	-3012	
8.2E-6	-2009	
8.208E-6	-2533	
8.216E-6	-2255	
8.224E-6	-4062	
8.232E-6	-2142	
8.24E-6	-4562	
8.248E-6	-1969	
8.256E-6	-4261	
8.264E-6	-3026	
8.272E-6	-2068	
8.28E-6	-3319	
8.288E-6	-3515	
8.296E-6	-2348	
8.304E-6	-3291	
8.312E-6	-3539	
8.32E-6	-3450	
8.328E-6	-3990	
8.336E-6	-3075	
8.344E-6	-2461	
8.352E-6	-3359	
8.36E-6	-3456	
8.368E-6	-2563	
8.376E-6	-1989	
8.384E-6	-2240	
8.392E-6	-3957	
8.4E-6	-2068	
8.408E-6	-2544	
8.416E-6	-1775	
8.424E-6	-3531	
8.432E-6	-1490	
8.44E-6	-2129	
8.448E-6	-2544	
8.456E-6	-1041	
8.464E-6	-3025	
8.472E-6	-2127	
8.48E-6	-1654	
8.488E-6	-3594	
8.496E-6	-3348	
8.504E-6	-1916	
8.512E-6	-1408	
8.52E-6	-1878	
8.528E-6	-1006	
8.536E-6	-1013	
8.544E-6	-1132	
8.552E-6	-1603	
8.56E-6	-3066	
8.568E-6	-730	
8.576E-6	-2811	
8.584E-6	-2409	
8.592E-6	-2318	
8.6E-6	-1007	
8.608E-6	-415	
8.616E-6	-1456	
8.624E-6	-2156	
8.632E-6	-2408	
8.64E-6	-3222	
8.648E-6	-1400	
8.656E-6	-1899	
8.664E-6	-204	
8.672E-6	-1100	
8.68E-6	-2104	
8.688E-6	-1709	
8.696E-6	-335	
8.704E-6	-2701	
