Time - Plot 0	Amplitude - Plot 0	
4.848E-6	-0.702393	
4.856E-6	-0.410034	
4.864E-6	-0.481812	
4.872E-6	-0.611084	
4.88E-6	-0.417603	
4.888E-6	-0.601562	
4.896E-6	-0.602661	
4.904E-6	-0.654053	
4.912E-6	-0.721191	
4.92E-6	-0.36084	
4.928E-6	-0.669922	
4.936E-6	-0.69043	
4.944E-6	-0.5448	
4.952E-6	-0.637695	
4.96E-6	-0.460449	
4.968E-6	-0.669189	
4.976E-6	-0.697998	
4.984E-6	-0.442627	
4.992E-6	-0.427002	
5E-6	-0.379883	
5.008E-6	-0.694214	
5.016E-6	-0.582397	
5.024E-6	-0.330811	
5.032E-6	-0.415649	
5.04E-6	-0.62915	
5.048E-6	-0.572876	
5.056E-6	-0.412354	
5.064E-6	-0.642578	
5.072E-6	-0.563232	
5.08E-6	-0.6698	
5.088E-6	-0.573242	
5.096E-6	-0.479004	
5.104E-6	-0.538208	
5.112E-6	-0.343628	
5.12E-6	-0.626343	
5.128E-6	-0.580933	
5.136E-6	-0.31958	
5.144E-6	-0.492432	
5.152E-6	-0.626709	
5.16E-6	-0.430176	
5.168E-6	-0.511841	
5.176E-6	-0.59314	
5.184E-6	-0.312134	
5.192E-6	-0.53772	
5.2E-6	-0.330688	
5.208E-6	-0.410034	
5.216E-6	-0.341187	
5.224E-6	-0.576416	
5.232E-6	-0.580566	
5.24E-6	-0.376709	
5.248E-6	-0.423096	
5.256E-6	-0.463013	
5.264E-6	-0.575317	
5.272E-6	-0.261841	
5.28E-6	-0.459106	
5.288E-6	-0.420776	
5.296E-6	-0.329834	
5.304E-6	-0.562012	
5.312E-6	-0.509521	
5.32E-6	-0.483398	
5.328E-6	-0.321777	
5.336E-6	-0.516724	
5.344E-6	-0.514404	
5.352E-6	-0.505127	
5.36E-6	-0.245483	
5.368E-6	-0.545654	
5.376E-6	-0.384521	
5.384E-6	-0.536255	
5.392E-6	-0.506104	
5.4E-6	-0.395752	
5.408E-6	-0.378052	
5.416E-6	-0.304321	
5.424E-6	-0.510986	
5.432E-6	-0.501221	
5.44E-6	-0.309937	
5.448E-6	-0.371948	
5.456E-6	-0.341553	
5.464E-6	-0.294678	
5.472E-6	-0.376587	
5.48E-6	-0.205688	
5.488E-6	-0.435303	
5.496E-6	-0.473633	
5.504E-6	-0.411011	
5.512E-6	-0.393311	
5.52E-6	-0.436768	
5.528E-6	-0.393066	
